date,year,title,artist,peak_pos,last_week,weeks,rank,change,spotifyLink,spotifyID,videoLink,genre,analysis_url,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
2019-07-27,,Tip Of My Tongue,Kenny Chesney,87,100,5,83,,spotify:track:40ufL61vEaDaaOitYhnlQ7,40ufL61vEaDaaOitYhnlQ7,,"[u'contemporary country', u'country', u'country road']",https://api.spotify.com/v1/audio-analysis/40ufL61vEaDaaOitYhnlQ7,0.559,0.0703,95.001,0.0251,0.0805,0,4,0.669,5,199413,-5.003,0.491,1
2019-07-27,,Otro Trago,Sech Featuring Darell,88,95,2,84,,spotify:track:4bTZeO72FwMa6wKOiqoynL,4bTZeO72FwMa6wKOiqoynL,,"[u'panamanian pop', u'reggaeton']",https://api.spotify.com/v1/audio-analysis/4bTZeO72FwMa6wKOiqoynL,0.79,0.0602,175.988,0.197,0.0711,1.14e-06,4,0.725,0,287773,-2.331,0.763,1
2019-07-27,,Before I Let Go,Beyonce,91,98,2,85,,spotify:track:7LikBkHerFGZ58QHVOKp1t,7LikBkHerFGZ58QHVOKp1t,,"[u'dance pop', u'pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/7LikBkHerFGZ58QHVOKp1t,0.842,0.341,102.968,0.0984,0.0686,0,4,0.713,6,240777,-5.424,0.435,0
2019-07-27,,Calma,Pedro Capo X Farruko,89,96,6,86,,spotify:track:5iwz1NiezX7WWjnCgY5TH4,5iwz1NiezX7WWjnCgY5TH4,,"[u'latin', u'latin pop', u'puerto rican pop']",https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,0.773,0.143,126.899,0.0524,0.323,0,4,0.826,11,238200,-4.218,0.761,0
2019-07-27,,Only Human,Jonas Brothers,50,88,14,87,,spotify:track:0DiDStADDVh3SvAsoJAFMk,0DiDStADDVh3SvAsoJAFMk,,"[u'boy band', u'dance pop', u'pop', u'pop rock', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/0DiDStADDVh3SvAsoJAFMk,0.496,0.0645,94.01,0.0722,0.108,0,4,0.795,0,183000,-5.883,0.874,1
2019-07-27,,No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",28,89,14,88,,spotify:track:7rknFhrVDyxzTJkPSf7LoW,7rknFhrVDyxzTJkPSf7LoW,,unknown,https://api.spotify.com/v1/audio-analysis/7rknFhrVDyxzTJkPSf7LoW,0.79,0.0893,91.984,0.0599,0.144,0,4,0.794,10,307547,-3.855,0.577,0
2019-07-27,,Baguettes In The Face,"Mustard featuring NAV, Playboi Carti & A Boogie Wit da Hoodie",65,94,3,89,,spotify:track:2zjGJ0dChMR0KxBZS15aqo,2zjGJ0dChMR0KxBZS15aqo,,"[u'cali rap', u'pop rap', u'rap', u'southern hip hop', u'trap']",https://api.spotify.com/v1/audio-analysis/2zjGJ0dChMR0KxBZS15aqo,0.525,0.0971,99.978,0.0633,0.189,0,4,0.883,2,174100,-8.054,0.312,0
2019-07-27,,Like A Rodeo,Kane Brown,30,93,7,90,,spotify:track:7z3dPHwGxeK4fD6fYFDwiS,7z3dPHwGxeK4fD6fYFDwiS,,"[u'contemporary country', u'country road']",https://api.spotify.com/v1/audio-analysis/7z3dPHwGxeK4fD6fYFDwiS,0.661,0.217,119.985,0.0466,0.704,0,4,0.67,3,201730,-6.798,0.425,0
2019-07-27,,I Don't Know About You,Chris Lane,NA,,NA,91,,spotify:track:3yOs8FffuG6hPbzQG9lIqV,3yOs8FffuG6hPbzQG9lIqV,,[u'contemporary country'],https://api.spotify.com/v1/audio-analysis/3yOs8FffuG6hPbzQG9lIqV,0.81,0.119,144.011,0.0625,0.602,0,4,0.593,1,207933,-5.733,0.712,1
2019-07-27,,Time,NF,NA,,NA,92,,spotify:track:6MxMqCgqmekcr0VwSU7AVH,6MxMqCgqmekcr0VwSU7AVH,,"[u'hip hop', u'pop rap', u'rap']",https://api.spotify.com/v1/audio-analysis/6MxMqCgqmekcr0VwSU7AVH,0.688,0.114,98.049,0.0633,0.138,0,4,0.677,0,240429,-4.058,0.198,0
2019-07-27,,Tap,NAV Featuring Meek Mill,NA,,NA,93,,spotify:track:5rU6kDNXZLXIinFezpbWbO,5rU6kDNXZLXIinFezpbWbO,,"[u'canadian hip hop', u'melodic rap', u'pop rap', u'rap', u'toronto rap', u'trap']",https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,0.676,0.0863,85.018,0.251,0.0646,0,4,0.901,2,148278,-7.033,0.452,1
2019-07-27,,Love Ain't,Eli Young Band,NA,,NA,94,,spotify:track:6uVzeU47Qzg0rrMneP5BNg,6uVzeU47Qzg0rrMneP5BNg,,"[u'contemporary country', u'country', u'country road', u'heartland rock', u'modern country rock', u'texas country']",https://api.spotify.com/v1/audio-analysis/6uVzeU47Qzg0rrMneP5BNg,0.851,0.0891,98.007,0.0388,0.00566,9.78e-06,4,0.6,11,186119,-4.645,0.727,1
2019-07-27,,Sanguine Paradise,Lil Uzi Vert,NA,,NA,95,,spotify:track:3XiNC94b4Tq1xwv70sQJGN,3XiNC94b4Tq1xwv70sQJGN,,"[u'melodic rap', u'philly rap', u'pop rap', u'rap', u'trap']",https://api.spotify.com/v1/audio-analysis/3XiNC94b4Tq1xwv70sQJGN,0.603,0.113,134.972,0.0666,0.0948,0,4,0.729,6,243976,-6.736,0.207,0
2019-07-27,,Southbound,Carrie Underwood,NA,,NA,96,,spotify:track:7qXPZxXn6Xmv1sjh03skiW,7qXPZxXn6Xmv1sjh03skiW,,"[u'contemporary country', u'country', u'country dawn', u'dance pop', u'oklahoma country', u'pop', u'post-teen pop']",https://api.spotify.com/v1/audio-analysis/7qXPZxXn6Xmv1sjh03skiW,0.884,0.077,100.531,0.0402,0.00122,0,4,0.614,0,202853,-4.019,0.721,1
2019-07-27,,Que Pretendes,J Balvin & Bad Bunny,NA,,NA,97,,spotify:track:25ZAibhr3bdlMCLmubZDVt,25ZAibhr3bdlMCLmubZDVt,,"[u'latin', u'reggaeton']",https://api.spotify.com/v1/audio-analysis/25ZAibhr3bdlMCLmubZDVt,0.791,0.362,92.603,0.253,0.0275,0,4,0.639,10,222347,-4.443,0.939,0
2019-07-27,,Spirit,Beyonce,NA,,NA,98,,spotify:track:1tC5WMSlsGDFfqnrquB1ty,1tC5WMSlsGDFfqnrquB1ty,,"[u'dance pop', u'pop', u'r&b']",https://api.spotify.com/v1/audio-analysis/1tC5WMSlsGDFfqnrquB1ty,0.435,0.0964,80.849,0.039,0.00988,0,4,0.448,10,277030,-8.102,0.0466,1
2019-07-27,,Best Part Of Me,Ed Sheeran Featuring YEBBA,NA,,NA,99,,spotify:track:5ug4vqGZ3eisGhY1IsziNX,5ug4vqGZ3eisGhY1IsziNX,,"[u'pop', u'uk pop']",https://api.spotify.com/v1/audio-analysis/5ug4vqGZ3eisGhY1IsziNX,0.242,0.285,81.657,0.0318,0.762,9.3e-06,4,0.565,2,243267,-8.367,0.237,1
2019-07-27,,Wake Up,Travis Scott,NA,,NA,100,,spotify:track:20MuVazoNMv6xjKPnRFOxG,20MuVazoNMv6xjKPnRFOxG,,[u'rap'],https://api.spotify.com/v1/audio-analysis/20MuVazoNMv6xjKPnRFOxG,0.645,0.163,149.07,0.0963,0.192,0,4,0.741,11,231964,-5.116,0.488,0
